Time,Date,Force1,Force2,Force
22:13:59,21/03/2023,86.65,92.59,179.24
22:14:01,21/03/2023,86.68,92.59,179.27
22:14:03,21/03/2023,86.65,92.52,179.17
22:14:06,21/03/2023,86.65,92.52,179.17
22:14:07,21/03/2023,86.65,92.56,179.2
22:14:09,21/03/2023,86.71,92.52,179.24
22:14:11,21/03/2023,86.65,92.52,179.17
22:14:13,21/03/2023,86.65,92.56,179.2
22:14:15,21/03/2023,86.65,92.56,179.2
22:14:17,21/03/2023,86.58,92.52,179.11
22:14:19,21/03/2023,86.71,92.52,179.24
22:14:21,21/03/2023,86.65,92.52,179.17
22:14:23,21/03/2023,86.65,92.56,179.2
22:14:25,21/03/2023,86.65,92.52,179.17
22:14:27,21/03/2023,86.68,92.52,179.2
22:14:28,21/03/2023,86.65,92.52,179.17
22:14:30,21/03/2023,86.65,92.52,179.17
22:14:32,21/03/2023,86.68,92.52,179.2
22:14:34,21/03/2023,86.68,92.52,179.2
22:14:36,21/03/2023,86.65,92.52,179.17
22:14:38,21/03/2023,86.65,92.49,179.14
22:14:40,21/03/2023,86.65,92.56,179.2
22:14:42,21/03/2023,86.65,92.52,179.17
22:14:44,21/03/2023,86.68,92.49,179.17
22:14:46,21/03/2023,86.58,92.52,179.11
22:14:48,21/03/2023,86.68,92.52,179.2
22:14:50,21/03/2023,86.58,92.52,179.11
22:14:52,21/03/2023,86.65,92.52,179.17
22:14:53,21/03/2023,86.65,92.52,179.17
22:14:55,21/03/2023,86.65,92.49,179.14
22:14:57,21/03/2023,86.65,92.52,179.17
22:14:59,21/03/2023,86.65,92.49,179.14
22:15:01,21/03/2023,86.58,92.49,179.08
22:15:03,21/03/2023,86.65,92.52,179.17
22:15:05,21/03/2023,86.65,92.56,179.2
22:15:07,21/03/2023,86.68,92.52,179.2
22:15:09,21/03/2023,86.58,92.49,179.08
22:15:11,21/03/2023,86.65,92.52,179.17
22:15:13,21/03/2023,86.65,92.49,179.14
22:15:15,21/03/2023,86.58,92.52,179.11
22:15:16,21/03/2023,86.65,92.49,179.14
22:15:18,21/03/2023,86.65,92.52,179.17
22:15:20,21/03/2023,86.58,92.49,179.08
22:15:22,21/03/2023,86.58,92.49,179.08
22:15:24,21/03/2023,86.65,92.49,179.14
22:15:26,21/03/2023,86.58,92.49,179.08
22:15:28,21/03/2023,86.58,92.52,179.11
22:15:30,21/03/2023,86.58,92.49,179.08
22:15:32,21/03/2023,86.58,92.52,179.11
22:15:34,21/03/2023,86.58,92.49,179.08
22:15:36,21/03/2023,86.58,92.52,179.11
22:15:38,21/03/2023,86.58,92.49,179.08
22:15:39,21/03/2023,86.58,92.49,179.08
22:15:41,21/03/2023,86.58,92.49,179.08
22:15:43,21/03/2023,86.65,92.49,179.14
22:15:45,21/03/2023,86.58,92.49,179.08
22:15:47,21/03/2023,86.58,92.49,179.08
22:15:49,21/03/2023,86.58,92.43,179.01
22:15:51,21/03/2023,86.65,92.49,179.14
22:15:53,21/03/2023,86.58,92.43,179.01
22:15:55,21/03/2023,86.58,92.49,179.08
22:15:57,21/03/2023,86.58,92.49,179.08
22:15:59,21/03/2023,86.58,92.49,179.08
22:16:01,21/03/2023,86.58,92.49,179.08
22:16:03,21/03/2023,86.58,92.49,179.08
22:16:04,21/03/2023,86.58,92.52,179.11
22:16:06,21/03/2023,86.58,92.49,179.08
22:16:08,21/03/2023,86.58,92.49,179.08
22:16:10,21/03/2023,86.58,92.43,179.01
22:16:12,21/03/2023,86.58,92.49,179.08
22:16:14,21/03/2023,86.58,92.49,179.08
22:16:16,21/03/2023,86.58,92.49,179.08
22:16:18,21/03/2023,86.58,92.43,179.01
22:16:20,21/03/2023,86.58,92.43,179.01
22:16:22,21/03/2023,86.58,92.49,179.08
22:16:24,21/03/2023,86.58,92.49,179.08
22:16:26,21/03/2023,86.58,92.49,179.08
22:16:27,21/03/2023,86.58,92.43,179.01
22:16:29,21/03/2023,86.58,92.43,179.01
22:16:31,21/03/2023,86.58,92.49,179.08
22:16:33,21/03/2023,86.58,92.43,179.01
22:16:35,21/03/2023,86.58,92.43,179.01
22:16:37,21/03/2023,86.58,92.43,179.01
22:16:39,21/03/2023,86.58,92.49,179.08
22:16:41,21/03/2023,86.58,92.49,179.08
22:16:43,21/03/2023,86.58,92.43,179.01
22:16:45,21/03/2023,86.58,92.43,179.01
22:16:47,21/03/2023,86.58,92.52,179.11
22:16:49,21/03/2023,86.58,92.43,179.01
22:16:51,21/03/2023,86.58,92.43,179.01
22:16:52,21/03/2023,86.55,92.49,179.05
22:16:54,21/03/2023,86.58,92.43,179.01
22:16:56,21/03/2023,86.58,92.43,179.01
22:16:58,21/03/2023,86.55,92.43,178.98
22:17:00,21/03/2023,86.58,92.49,179.08
22:17:02,21/03/2023,86.58,92.43,179.01
22:17:04,21/03/2023,86.58,92.43,179.01
22:17:06,21/03/2023,86.55,92.49,179.05
22:17:08,21/03/2023,86.55,92.43,178.98
22:17:10,21/03/2023,86.58,92.49,179.08
22:17:12,21/03/2023,86.58,92.49,179.08
22:17:13,21/03/2023,86.55,92.43,178.98
22:17:15,21/03/2023,86.58,92.43,179.01
22:17:17,21/03/2023,86.58,92.43,179.01
22:17:19,21/03/2023,86.58,92.43,179.01
22:17:21,21/03/2023,86.58,92.52,179.11
22:17:23,21/03/2023,86.55,92.43,178.98
22:17:25,21/03/2023,86.58,92.43,179.01
22:17:27,21/03/2023,86.55,92.43,178.98
22:17:29,21/03/2023,86.58,92.43,179.01
22:17:31,21/03/2023,86.58,92.49,179.08
22:17:33,21/03/2023,86.55,92.4,178.95
22:17:35,21/03/2023,86.55,92.43,178.98
22:17:37,21/03/2023,86.55,92.43,178.98
22:17:38,21/03/2023,86.55,92.49,179.05
22:17:40,21/03/2023,86.58,92.52,179.11
22:17:42,21/03/2023,86.55,92.49,179.05
22:17:44,21/03/2023,86.55,92.43,178.98
22:17:46,21/03/2023,86.55,92.49,179.05
22:17:48,21/03/2023,86.58,92.52,179.11
22:17:50,21/03/2023,86.55,92.43,178.98
22:17:52,21/03/2023,86.58,92.49,179.08
22:17:54,21/03/2023,86.55,92.4,178.95
22:17:56,21/03/2023,86.55,92.52,179.08
22:17:58,21/03/2023,86.55,92.49,179.05
22:18:00,21/03/2023,86.55,92.43,178.98
22:18:01,21/03/2023,86.55,92.49,179.05
22:18:03,21/03/2023,86.58,92.49,179.08
22:18:05,21/03/2023,86.52,92.43,178.95
22:18:07,21/03/2023,86.55,92.49,179.05
22:18:09,21/03/2023,86.55,92.43,178.98
22:18:11,21/03/2023,86.55,92.49,179.05
22:18:13,21/03/2023,86.52,92.49,179.01
22:18:15,21/03/2023,86.55,92.49,179.05
22:18:17,21/03/2023,86.55,92.43,178.98
22:18:19,21/03/2023,86.55,92.43,178.98
22:18:21,21/03/2023,86.55,92.43,178.98
22:18:23,21/03/2023,86.55,92.43,178.98
22:18:25,21/03/2023,86.52,92.43,178.95
22:18:26,21/03/2023,86.52,92.43,178.95
22:18:28,21/03/2023,86.52,92.43,178.95
22:18:30,21/03/2023,86.52,92.43,178.95
22:18:32,21/03/2023,86.55,92.43,178.98
22:18:34,21/03/2023,86.52,92.4,178.92
22:18:36,21/03/2023,86.55,92.43,178.98
22:18:38,21/03/2023,86.55,92.43,178.98
22:18:40,21/03/2023,86.52,92.4,178.92
22:18:42,21/03/2023,86.55,92.49,179.05
22:18:44,21/03/2023,86.52,92.43,178.95
22:18:46,21/03/2023,86.52,92.43,178.95
22:18:47,21/03/2023,86.52,92.43,178.95
22:18:49,21/03/2023,86.52,92.4,178.92
22:18:51,21/03/2023,86.49,92.43,178.92
22:18:53,21/03/2023,86.52,92.43,178.95
22:18:55,21/03/2023,86.52,92.4,178.92
22:18:57,21/03/2023,86.52,92.43,178.95
22:18:59,21/03/2023,86.52,92.43,178.95
22:19:01,21/03/2023,86.52,92.4,178.92
22:19:03,21/03/2023,86.52,92.43,178.95
22:19:05,21/03/2023,86.52,92.43,178.95
22:19:07,21/03/2023,86.52,92.43,178.95
22:19:08,21/03/2023,86.52,92.4,178.92
22:19:10,21/03/2023,86.52,92.43,178.95
22:19:12,21/03/2023,86.52,92.43,178.95
22:19:14,21/03/2023,86.52,92.4,178.92
22:19:16,21/03/2023,86.55,92.43,178.98
22:19:18,21/03/2023,86.49,92.43,178.92
22:19:20,21/03/2023,86.52,92.43,178.95
22:19:22,21/03/2023,86.49,92.43,178.92
22:19:24,21/03/2023,86.55,92.43,178.98
22:19:26,21/03/2023,86.52,92.43,178.95
22:19:28,21/03/2023,86.52,92.43,178.95
22:19:29,21/03/2023,86.52,92.4,178.92
22:19:31,21/03/2023,86.49,92.4,178.89
22:19:33,21/03/2023,86.52,92.4,178.92
22:19:35,21/03/2023,86.49,92.4,178.89
22:19:37,21/03/2023,86.52,92.43,178.95
22:19:39,21/03/2023,86.49,92.4,178.89
22:19:41,21/03/2023,86.55,92.43,178.98
22:19:43,21/03/2023,86.52,92.4,178.92
22:19:45,21/03/2023,86.52,92.4,178.92
22:19:47,21/03/2023,86.52,92.4,178.92
22:19:49,21/03/2023,86.49,92.43,178.92
22:19:51,21/03/2023,86.55,92.4,178.95
22:19:53,21/03/2023,86.49,92.4,178.89
22:19:54,21/03/2023,86.49,92.4,178.89
22:19:56,21/03/2023,86.55,92.4,178.95
22:19:58,21/03/2023,86.49,92.4,178.89
22:20:00,21/03/2023,86.52,92.4,178.92
22:20:02,21/03/2023,86.52,92.4,178.92
22:20:04,21/03/2023,86.52,92.4,178.92
22:20:06,21/03/2023,86.49,92.37,178.86
22:20:08,21/03/2023,86.52,92.4,178.92
22:20:10,21/03/2023,86.49,92.43,178.92
22:20:12,21/03/2023,86.49,92.4,178.89
22:20:14,21/03/2023,86.49,92.4,178.89
22:20:16,21/03/2023,86.55,92.4,178.95
22:20:17,21/03/2023,86.49,92.4,178.89
22:20:19,21/03/2023,86.49,92.4,178.89
22:20:21,21/03/2023,86.49,92.43,178.92
22:20:23,21/03/2023,86.49,92.4,178.89
22:20:25,21/03/2023,86.49,92.4,178.89
22:20:27,21/03/2023,86.49,92.4,178.89
22:20:29,21/03/2023,86.52,92.4,178.92
22:20:31,21/03/2023,86.49,92.4,178.89
22:20:33,21/03/2023,86.43,92.4,178.82
22:20:35,21/03/2023,86.49,92.37,178.86
22:20:37,21/03/2023,86.52,92.43,178.95
22:20:39,21/03/2023,86.49,92.43,178.92
22:20:40,21/03/2023,86.52,92.4,178.92
22:20:42,21/03/2023,86.52,92.4,178.92
22:20:44,21/03/2023,86.52,92.37,178.89
22:20:46,21/03/2023,86.43,92.4,178.82
22:20:48,21/03/2023,86.52,92.4,178.92
22:20:50,21/03/2023,86.43,92.37,178.79
22:20:52,21/03/2023,86.52,92.43,178.95
22:20:54,21/03/2023,86.43,92.37,178.79
22:20:56,21/03/2023,86.43,92.4,178.82
22:20:58,21/03/2023,86.49,92.4,178.89
22:21:00,21/03/2023,86.43,92.4,178.82
22:21:02,21/03/2023,86.52,92.37,178.89
22:21:03,21/03/2023,86.43,92.4,178.82
22:21:05,21/03/2023,86.43,92.4,178.82
22:21:07,21/03/2023,86.43,92.37,178.79
22:21:09,21/03/2023,86.49,92.4,178.89
22:21:11,21/03/2023,86.43,92.4,178.82
22:21:13,21/03/2023,86.43,92.37,178.79
22:21:15,21/03/2023,86.43,92.37,178.79
22:21:17,21/03/2023,86.43,92.4,178.82
22:21:19,21/03/2023,86.43,92.37,178.79
22:21:21,21/03/2023,86.43,92.4,178.82
22:21:23,21/03/2023,86.49,92.37,178.86
22:21:25,21/03/2023,86.43,92.37,178.79
22:21:27,21/03/2023,86.43,92.4,178.82
22:21:28,21/03/2023,86.43,92.37,178.79
22:21:30,21/03/2023,86.43,92.37,178.79
22:21:32,21/03/2023,86.43,92.37,178.79
22:21:34,21/03/2023,86.43,92.37,178.79
22:21:36,21/03/2023,86.49,92.37,178.86
22:21:38,21/03/2023,86.43,92.37,178.79
22:21:40,21/03/2023,86.43,92.33,178.76
22:21:42,21/03/2023,86.43,92.37,178.79
22:21:44,21/03/2023,86.49,92.37,178.86
22:21:46,21/03/2023,86.39,92.37,178.76
22:21:48,21/03/2023,86.43,92.37,178.79
22:21:49,21/03/2023,86.43,92.37,178.79
22:21:52,21/03/2023,86.43,92.37,178.79
22:21:53,21/03/2023,86.43,92.37,178.79
22:21:55,21/03/2023,86.43,92.37,178.79
22:21:57,21/03/2023,86.39,92.37,178.76
22:21:59,21/03/2023,86.43,92.37,178.79
22:22:01,21/03/2023,86.43,92.33,178.76
22:22:03,21/03/2023,86.43,92.37,178.79
22:22:05,21/03/2023,86.43,92.37,178.79
22:22:07,21/03/2023,86.43,92.37,178.79
22:22:09,21/03/2023,86.43,92.37,178.79
22:22:11,21/03/2023,86.43,92.37,178.79
22:22:13,21/03/2023,86.43,92.37,178.79
22:22:14,21/03/2023,86.49,92.37,178.86
22:22:16,21/03/2023,86.43,92.33,178.76
22:22:18,21/03/2023,86.43,92.33,178.76
22:22:20,21/03/2023,86.39,92.37,178.76
22:22:22,21/03/2023,86.39,92.3,178.7
22:22:24,21/03/2023,86.49,92.37,178.86
22:22:26,21/03/2023,86.39,92.37,178.76
22:22:28,21/03/2023,86.43,92.37,178.79
22:22:30,21/03/2023,86.43,92.37,178.79
22:22:32,21/03/2023,86.43,92.33,178.76
22:22:34,21/03/2023,86.43,92.33,178.76
22:22:36,21/03/2023,86.43,92.33,178.76
22:22:38,21/03/2023,86.39,92.33,178.73
22:22:39,21/03/2023,86.43,92.33,178.76
22:22:41,21/03/2023,86.39,92.37,178.76
22:22:43,21/03/2023,86.43,92.37,178.79
22:22:45,21/03/2023,86.43,92.33,178.76
22:22:47,21/03/2023,86.39,92.37,178.76
22:22:49,21/03/2023,86.39,92.37,178.76
22:22:51,21/03/2023,86.39,92.37,178.76
22:22:53,21/03/2023,86.43,92.3,178.73
22:22:55,21/03/2023,86.43,92.33,178.76
22:22:57,21/03/2023,86.39,92.33,178.73
22:22:59,21/03/2023,86.39,92.33,178.73
22:23:01,21/03/2023,86.39,92.33,178.73
22:23:02,21/03/2023,86.43,92.3,178.73
22:23:04,21/03/2023,86.43,92.3,178.73
22:23:06,21/03/2023,86.39,92.33,178.73
22:23:08,21/03/2023,86.43,92.37,178.79
22:23:10,21/03/2023,86.43,92.37,178.79
22:23:12,21/03/2023,86.39,92.33,178.73
22:23:14,21/03/2023,86.39,92.33,178.73
22:23:16,21/03/2023,86.39,92.3,178.7
22:23:18,21/03/2023,86.39,92.33,178.73
22:23:20,21/03/2023,86.39,92.33,178.73
22:23:22,21/03/2023,86.39,92.37,178.76
22:23:24,21/03/2023,86.39,92.3,178.7
22:23:26,21/03/2023,86.39,92.33,178.73
22:23:27,21/03/2023,86.39,92.4,178.79
22:23:29,21/03/2023,86.39,92.3,178.7
22:23:31,21/03/2023,86.39,92.3,178.7
22:23:33,21/03/2023,86.43,92.3,178.73
22:23:35,21/03/2023,86.39,92.3,178.7
22:23:37,21/03/2023,86.43,92.33,178.76
22:23:39,21/03/2023,86.43,92.33,178.76
22:23:41,21/03/2023,86.36,92.3,178.66
22:23:43,21/03/2023,86.39,92.33,178.73
22:23:45,21/03/2023,86.39,92.3,178.7
22:23:47,21/03/2023,86.39,92.33,178.73
22:23:49,21/03/2023,86.39,92.3,178.7
22:23:51,21/03/2023,86.39,92.3,178.7
22:23:52,21/03/2023,86.39,92.3,178.7
22:23:54,21/03/2023,86.39,92.3,178.7
22:23:56,21/03/2023,86.39,92.33,178.73
22:23:58,21/03/2023,86.36,92.3,178.66
22:24:00,21/03/2023,86.39,92.3,178.7
22:24:02,21/03/2023,86.43,92.3,178.73
22:24:04,21/03/2023,86.36,92.3,178.66
22:24:06,21/03/2023,86.39,92.33,178.73
22:24:08,21/03/2023,86.39,92.37,178.76
22:24:10,21/03/2023,86.43,92.3,178.73
22:24:11,21/03/2023,86.39,92.33,178.73
22:24:13,21/03/2023,86.39,92.3,178.7
22:24:15,21/03/2023,86.36,92.3,178.66
22:24:17,21/03/2023,86.36,92.33,178.7
22:24:19,21/03/2023,86.39,92.3,178.7
22:24:21,21/03/2023,86.36,92.3,178.66
22:24:23,21/03/2023,86.36,92.33,178.7
22:24:25,21/03/2023,86.43,92.3,178.73
22:24:27,21/03/2023,86.39,92.33,178.73
22:24:29,21/03/2023,86.39,92.3,178.7
22:24:31,21/03/2023,86.39,92.3,178.7
22:24:32,21/03/2023,86.43,92.3,178.73
22:24:34,21/03/2023,86.39,92.3,178.7
22:24:36,21/03/2023,86.39,92.3,178.7
22:24:38,21/03/2023,86.39,92.33,178.73
22:24:40,21/03/2023,86.39,92.3,178.7
22:24:42,21/03/2023,86.36,92.3,178.66
22:24:44,21/03/2023,86.39,92.3,178.7
22:24:46,21/03/2023,86.39,92.24,178.63
22:24:48,21/03/2023,86.36,92.3,178.66
22:24:50,21/03/2023,86.39,92.3,178.7
22:24:52,21/03/2023,86.39,92.33,178.73
22:24:54,21/03/2023,86.39,92.3,178.7
22:24:56,21/03/2023,86.39,92.24,178.63
22:24:57,21/03/2023,86.36,92.3,178.66
22:24:59,21/03/2023,86.39,92.3,178.7
22:25:01,21/03/2023,86.39,92.3,178.7
22:25:03,21/03/2023,86.39,92.24,178.63
22:25:05,21/03/2023,86.43,92.3,178.73
22:25:07,21/03/2023,86.36,92.3,178.66
22:25:09,21/03/2023,86.39,92.3,178.7
22:25:11,21/03/2023,86.36,92.24,178.6
22:25:13,21/03/2023,86.36,92.3,178.66
22:25:15,21/03/2023,86.39,92.24,178.63
22:25:17,21/03/2023,86.36,92.3,178.66
22:25:18,21/03/2023,86.36,92.24,178.6
22:25:20,21/03/2023,86.36,92.3,178.66
22:25:22,21/03/2023,86.36,92.24,178.6
22:25:24,21/03/2023,86.36,92.3,178.66
22:25:26,21/03/2023,86.39,92.33,178.73
22:25:28,21/03/2023,86.43,92.33,178.76
22:25:30,21/03/2023,86.39,92.33,178.73
22:25:32,21/03/2023,86.36,92.3,178.66
22:25:34,21/03/2023,86.39,92.3,178.7
22:25:36,21/03/2023,86.39,92.3,178.7
22:25:38,21/03/2023,86.43,92.37,178.79
22:25:40,21/03/2023,86.43,92.37,178.79
22:25:42,21/03/2023,86.43,92.3,178.73
22:25:43,21/03/2023,86.39,92.3,178.7
22:25:45,21/03/2023,86.39,92.3,178.7
22:25:47,21/03/2023,86.49,92.37,178.86
22:25:49,21/03/2023,86.49,92.37,178.86
22:25:51,21/03/2023,86.43,92.4,178.82
22:25:53,21/03/2023,86.39,92.3,178.7
22:25:55,21/03/2023,86.39,92.33,178.73
22:25:57,21/03/2023,86.43,92.37,178.79
22:25:59,21/03/2023,86.49,92.37,178.86
22:26:01,21/03/2023,86.43,92.37,178.79
22:26:03,21/03/2023,86.39,92.37,178.76
22:26:05,21/03/2023,86.49,92.37,178.86
22:26:07,21/03/2023,86.49,92.37,178.86
22:26:08,21/03/2023,86.43,92.4,178.82
22:26:10,21/03/2023,86.39,92.33,178.73
22:26:12,21/03/2023,86.43,92.37,178.79
22:26:14,21/03/2023,86.52,92.37,178.89
22:26:16,21/03/2023,86.52,92.37,178.89
22:26:18,21/03/2023,86.49,92.37,178.86
22:26:20,21/03/2023,86.49,92.33,178.82
22:26:22,21/03/2023,86.49,92.4,178.89
22:26:24,21/03/2023,86.43,92.37,178.79
22:26:26,21/03/2023,86.43,92.4,178.82
22:26:28,21/03/2023,86.49,92.4,178.89
22:26:29,21/03/2023,86.43,92.37,178.79
22:26:31,21/03/2023,86.43,92.4,178.82
22:26:33,21/03/2023,86.49,92.37,178.86
22:26:35,21/03/2023,86.52,92.4,178.92
22:26:37,21/03/2023,86.49,92.4,178.89
22:26:39,21/03/2023,86.52,92.4,178.92
22:26:41,21/03/2023,86.43,92.43,178.86
22:26:43,21/03/2023,86.49,92.4,178.89
22:26:45,21/03/2023,86.52,92.4,178.92
22:26:47,21/03/2023,86.52,92.4,178.92
22:26:49,21/03/2023,86.49,92.37,178.86
22:26:51,21/03/2023,86.55,92.43,178.98
22:26:53,21/03/2023,86.52,92.4,178.92
22:26:54,21/03/2023,86.49,92.4,178.89
22:26:56,21/03/2023,86.49,92.4,178.89
22:26:58,21/03/2023,86.49,92.4,178.89
22:27:00,21/03/2023,86.49,92.4,178.89
22:27:02,21/03/2023,86.43,92.37,178.79
22:27:04,21/03/2023,86.49,92.4,178.89
22:27:06,21/03/2023,86.52,92.4,178.92
22:27:08,21/03/2023,86.49,92.4,178.89
22:27:10,21/03/2023,86.49,92.37,178.86
22:27:12,21/03/2023,86.49,92.37,178.86
22:27:14,21/03/2023,86.49,92.4,178.89
22:27:16,21/03/2023,86.52,92.4,178.92
22:27:17,21/03/2023,86.43,92.37,178.79
22:27:19,21/03/2023,86.52,92.4,178.92
22:27:21,21/03/2023,86.49,92.4,178.89
22:27:23,21/03/2023,86.49,92.4,178.89
22:27:25,21/03/2023,86.49,92.43,178.92
22:27:27,21/03/2023,86.49,92.37,178.86
22:27:29,21/03/2023,86.49,92.4,178.89
22:27:31,21/03/2023,86.49,92.4,178.89
22:27:33,21/03/2023,86.52,92.4,178.92
22:27:35,21/03/2023,86.49,92.4,178.89
22:27:37,21/03/2023,86.49,92.37,178.86
22:27:39,21/03/2023,86.43,92.37,178.79
22:27:41,21/03/2023,86.52,92.4,178.92
22:27:42,21/03/2023,86.43,92.4,178.82
22:27:44,21/03/2023,86.49,92.4,178.89
22:27:46,21/03/2023,86.39,92.37,178.76
22:27:48,21/03/2023,86.49,92.4,178.89
22:27:50,21/03/2023,86.43,92.4,178.82
22:27:52,21/03/2023,86.49,92.4,178.89
22:27:54,21/03/2023,86.49,92.4,178.89
22:27:56,21/03/2023,86.43,92.37,178.79
22:27:58,21/03/2023,86.49,92.37,178.86
22:28:00,21/03/2023,86.49,92.37,178.86
22:28:02,21/03/2023,86.43,92.43,178.86
22:28:03,21/03/2023,86.49,92.4,178.89
22:28:05,21/03/2023,86.43,92.37,178.79
22:28:07,21/03/2023,86.43,92.4,178.82
22:28:09,21/03/2023,86.43,92.37,178.79
22:28:11,21/03/2023,86.49,92.43,178.92
22:28:13,21/03/2023,86.49,92.4,178.89
22:28:15,21/03/2023,86.49,92.37,178.86
22:28:17,21/03/2023,86.43,92.4,178.82
22:28:19,21/03/2023,86.43,92.4,178.82
22:28:21,21/03/2023,86.52,92.4,178.92
22:28:23,21/03/2023,86.49,92.37,178.86
22:28:25,21/03/2023,86.52,92.4,178.92
22:28:27,21/03/2023,86.43,92.37,178.79
22:28:28,21/03/2023,86.39,92.37,178.76
22:28:30,21/03/2023,86.43,92.37,178.79
22:28:32,21/03/2023,86.39,92.37,178.76
22:28:34,21/03/2023,86.43,92.33,178.76
22:28:36,21/03/2023,86.43,92.4,178.82
22:28:38,21/03/2023,86.39,92.37,178.76
22:28:40,21/03/2023,86.43,92.37,178.79
22:28:42,21/03/2023,86.43,92.4,178.82
22:28:44,21/03/2023,86.39,92.4,178.79
22:28:46,21/03/2023,86.43,92.37,178.79
22:28:48,21/03/2023,86.43,92.37,178.79
22:28:49,21/03/2023,86.43,92.37,178.79
22:28:51,21/03/2023,86.49,92.37,178.86
22:28:53,21/03/2023,86.49,92.4,178.89
22:28:55,21/03/2023,86.43,92.37,178.79
22:28:57,21/03/2023,86.43,92.3,178.73
22:28:59,21/03/2023,86.43,92.37,178.79
22:29:01,21/03/2023,86.43,92.3,178.73
22:29:03,21/03/2023,86.39,92.37,178.76
22:29:05,21/03/2023,86.39,92.37,178.76
22:29:07,21/03/2023,86.43,92.33,178.76
22:29:09,21/03/2023,86.39,92.33,178.73
22:29:10,21/03/2023,86.39,92.37,178.76
22:29:12,21/03/2023,86.43,92.37,178.79
22:29:14,21/03/2023,86.39,92.33,178.73
22:29:16,21/03/2023,86.43,92.33,178.76
22:29:18,21/03/2023,86.49,92.37,178.86
22:29:20,21/03/2023,86.39,92.33,178.73
22:29:22,21/03/2023,86.39,92.37,178.76
22:29:24,21/03/2023,86.43,92.37,178.79
22:29:26,21/03/2023,86.43,92.4,178.82
22:29:28,21/03/2023,86.36,92.33,178.7
22:29:30,21/03/2023,86.39,92.33,178.73
22:29:31,21/03/2023,86.39,92.4,178.79
22:29:33,21/03/2023,86.43,92.37,178.79
22:29:35,21/03/2023,86.39,92.33,178.73
22:29:37,21/03/2023,86.36,92.37,178.73
22:29:39,21/03/2023,86.43,92.37,178.79
22:29:41,21/03/2023,86.39,92.37,178.76
22:29:43,21/03/2023,86.36,92.33,178.7
22:29:45,21/03/2023,86.49,92.37,178.86
22:29:47,21/03/2023,86.43,92.3,178.73
22:29:49,21/03/2023,86.36,92.3,178.66
22:29:51,21/03/2023,86.39,92.3,178.7
22:29:53,21/03/2023,86.39,92.33,178.73
22:29:55,21/03/2023,86.39,92.33,178.73
22:29:56,21/03/2023,86.36,92.3,178.66
22:29:58,21/03/2023,86.36,92.33,178.7
22:30:00,21/03/2023,86.39,92.33,178.73
22:30:02,21/03/2023,86.43,92.37,178.79
22:30:04,21/03/2023,86.39,92.33,178.73
22:30:06,21/03/2023,86.36,92.3,178.66
22:30:08,21/03/2023,86.36,92.3,178.66
22:30:10,21/03/2023,86.39,92.3,178.7
22:30:12,21/03/2023,86.36,92.3,178.66
22:30:14,21/03/2023,86.39,92.33,178.73
22:30:16,21/03/2023,86.39,92.3,178.7
22:30:17,21/03/2023,86.43,92.3,178.73
22:30:19,21/03/2023,86.36,92.37,178.73
22:30:21,21/03/2023,86.33,92.3,178.63
22:30:23,21/03/2023,86.39,92.3,178.7
22:30:25,21/03/2023,86.36,92.37,178.73
22:30:27,21/03/2023,86.36,92.3,178.66
22:30:29,21/03/2023,86.36,92.33,178.7
22:30:31,21/03/2023,86.36,92.33,178.7
22:30:33,21/03/2023,86.36,92.3,178.66
22:30:35,21/03/2023,86.39,92.3,178.7
22:30:37,21/03/2023,86.43,92.33,178.76
22:30:39,21/03/2023,86.39,92.33,178.73
22:30:41,21/03/2023,86.39,92.3,178.7
22:30:42,21/03/2023,86.39,92.3,178.7
22:30:44,21/03/2023,86.33,92.3,178.63
22:30:46,21/03/2023,86.36,92.3,178.66
22:30:48,21/03/2023,86.39,92.3,178.7
22:30:50,21/03/2023,86.39,92.3,178.7
22:30:52,21/03/2023,86.36,92.3,178.66
22:30:54,21/03/2023,86.39,92.33,178.73
22:30:56,21/03/2023,86.39,92.3,178.7
22:30:58,21/03/2023,86.33,92.3,178.63
22:31:00,21/03/2023,86.36,92.33,178.7
22:31:02,21/03/2023,86.36,92.3,178.66
22:31:04,21/03/2023,86.36,92.3,178.66
22:31:05,21/03/2023,86.36,92.33,178.7
22:31:07,21/03/2023,86.39,92.3,178.7
22:31:09,21/03/2023,86.33,92.3,178.63
22:31:11,21/03/2023,86.39,92.3,178.7
22:31:13,21/03/2023,86.36,92.33,178.7
22:31:15,21/03/2023,86.36,92.33,178.7
22:31:17,21/03/2023,86.33,92.3,178.63
22:31:19,21/03/2023,86.39,92.3,178.7
22:31:21,21/03/2023,86.33,92.24,178.57
22:31:23,21/03/2023,86.36,92.3,178.66
22:31:25,21/03/2023,86.36,92.24,178.6
22:31:27,21/03/2023,86.36,92.3,178.66
22:31:29,21/03/2023,86.33,92.3,178.63
22:31:30,21/03/2023,86.33,92.3,178.63
22:31:32,21/03/2023,86.33,92.24,178.57
22:31:34,21/03/2023,86.36,92.3,178.66
22:31:36,21/03/2023,86.36,92.3,178.66
22:31:38,21/03/2023,86.33,92.3,178.63
22:31:40,21/03/2023,86.36,92.3,178.66
22:31:42,21/03/2023,86.33,92.3,178.63
22:31:44,21/03/2023,86.33,92.24,178.57
22:31:46,21/03/2023,86.36,92.24,178.6
22:31:48,21/03/2023,86.33,92.24,178.57
22:31:50,21/03/2023,86.36,92.3,178.66
