Time,Date,Force1,Force2,Force
22:33:18,21/03/2023,487.81,487.3,975.12
22:33:20,21/03/2023,487.81,487.3,975.12
22:33:22,21/03/2023,487.81,487.3,975.12
22:33:24,21/03/2023,487.81,487.3,975.12
22:33:26,21/03/2023,487.81,487.3,975.12
22:33:28,21/03/2023,487.81,487.3,975.12
22:33:30,21/03/2023,487.81,487.3,975.12
22:33:32,21/03/2023,487.81,487.3,975.12
22:33:34,21/03/2023,487.81,487.3,975.12
22:33:36,21/03/2023,487.81,487.3,975.12
22:33:37,21/03/2023,487.81,487.3,975.12
22:33:39,21/03/2023,487.81,487.3,975.12
22:33:41,21/03/2023,487.81,487.3,975.12
22:33:43,21/03/2023,487.81,487.3,975.12
22:33:45,21/03/2023,487.81,487.3,975.12
22:33:47,21/03/2023,487.81,487.3,975.12
22:33:49,21/03/2023,487.81,487.3,975.12
22:33:51,21/03/2023,487.81,487.3,975.12
22:33:53,21/03/2023,487.81,487.3,975.12
22:33:54,21/03/2023,487.81,487.3,975.12
22:33:56,21/03/2023,487.81,487.3,975.12
22:33:58,21/03/2023,487.81,487.3,975.12
22:34:00,21/03/2023,487.81,487.3,975.12
22:34:02,21/03/2023,487.81,487.3,975.12
22:34:04,21/03/2023,487.81,487.3,975.12
22:34:06,21/03/2023,487.81,487.3,975.12
22:34:08,21/03/2023,487.81,487.3,975.12
22:34:10,21/03/2023,487.81,487.3,975.12
22:34:11,21/03/2023,487.81,487.3,975.12
22:34:13,21/03/2023,487.81,487.3,975.12
22:34:15,21/03/2023,487.81,487.3,975.12
22:34:17,21/03/2023,487.81,487.3,975.12
22:34:19,21/03/2023,487.81,487.3,975.12
22:34:21,21/03/2023,487.81,487.3,975.12
22:34:23,21/03/2023,487.81,487.3,975.12
22:34:25,21/03/2023,487.81,487.3,975.12
22:34:27,21/03/2023,487.81,487.3,975.12
22:34:28,21/03/2023,487.81,487.3,975.12
22:34:30,21/03/2023,487.81,487.3,975.12
22:34:32,21/03/2023,487.81,487.3,975.12
22:34:34,21/03/2023,487.81,487.3,975.12
22:34:36,21/03/2023,487.81,487.3,975.12
22:34:38,21/03/2023,487.81,487.3,975.12
22:34:40,21/03/2023,487.81,487.3,975.12
22:34:42,21/03/2023,487.81,487.3,975.12
22:34:44,21/03/2023,487.81,487.3,975.12
22:34:46,21/03/2023,487.81,487.3,975.12
22:34:47,21/03/2023,487.81,487.3,975.12
22:34:49,21/03/2023,487.81,487.3,975.12
22:34:51,21/03/2023,487.81,487.3,975.12
22:34:53,21/03/2023,487.81,487.3,975.12
22:34:55,21/03/2023,487.81,487.3,975.12
22:34:57,21/03/2023,487.81,487.3,975.12
22:34:59,21/03/2023,487.81,487.3,975.12
22:35:01,21/03/2023,487.81,487.3,975.12
22:35:03,21/03/2023,487.81,487.3,975.12
22:35:04,21/03/2023,487.81,487.3,975.12
22:35:06,21/03/2023,487.81,487.3,975.12
22:35:08,21/03/2023,487.81,487.3,975.12
22:35:10,21/03/2023,487.81,487.3,975.12
22:35:12,21/03/2023,487.81,487.3,975.12
22:35:14,21/03/2023,487.81,487.3,975.12
22:35:16,21/03/2023,487.81,487.3,975.12
22:35:18,21/03/2023,487.81,487.3,975.12
22:35:20,21/03/2023,487.81,487.3,975.12
22:35:21,21/03/2023,487.81,487.3,975.12
22:35:23,21/03/2023,487.81,487.3,975.12
22:35:25,21/03/2023,487.81,487.3,975.12
22:35:27,21/03/2023,487.81,487.3,975.12
22:35:29,21/03/2023,487.81,487.3,975.12
22:35:31,21/03/2023,487.81,487.3,975.12
22:35:33,21/03/2023,487.81,487.3,975.12
22:35:35,21/03/2023,487.81,487.3,975.12
22:35:37,21/03/2023,487.81,487.3,975.12
22:35:39,21/03/2023,487.81,487.3,975.12
22:35:40,21/03/2023,487.81,487.3,975.12
22:35:42,21/03/2023,487.81,487.3,975.12
22:35:44,21/03/2023,487.81,487.3,975.12
22:35:46,21/03/2023,487.81,487.3,975.12
22:35:48,21/03/2023,487.81,487.3,975.12
22:35:50,21/03/2023,487.81,487.3,975.12
22:35:52,21/03/2023,487.81,487.3,975.12
22:35:54,21/03/2023,487.81,487.3,975.12
22:35:56,21/03/2023,487.81,487.3,975.12
22:35:57,21/03/2023,487.81,487.3,975.12
22:35:59,21/03/2023,487.81,487.3,975.12
22:36:01,21/03/2023,487.81,487.3,975.12
22:36:03,21/03/2023,487.81,487.3,975.12
22:36:05,21/03/2023,487.81,487.3,975.12
22:36:07,21/03/2023,487.81,487.3,975.12
22:36:09,21/03/2023,487.81,487.3,975.12
22:36:11,21/03/2023,487.81,487.3,975.12
22:36:13,21/03/2023,487.81,487.3,975.12
22:36:14,21/03/2023,487.81,487.3,975.12
22:36:16,21/03/2023,487.81,487.3,975.12
22:36:18,21/03/2023,487.81,487.3,975.12
22:36:20,21/03/2023,487.81,487.3,975.12
22:36:22,21/03/2023,487.81,487.3,975.12
22:36:24,21/03/2023,487.81,487.3,975.12
22:36:26,21/03/2023,487.81,487.3,975.12
22:36:28,21/03/2023,487.81,487.3,975.12
22:36:30,21/03/2023,487.81,487.3,975.12
22:36:32,21/03/2023,487.81,487.3,975.12
22:36:33,21/03/2023,487.81,487.3,975.12
22:36:35,21/03/2023,487.81,487.3,975.12
22:36:37,21/03/2023,487.81,487.3,975.12
22:36:39,21/03/2023,487.81,487.3,975.12
22:36:41,21/03/2023,487.81,487.3,975.12
22:36:43,21/03/2023,487.81,487.3,975.12
22:36:45,21/03/2023,487.81,487.3,975.12
22:36:47,21/03/2023,487.81,487.3,975.12
22:36:49,21/03/2023,487.81,487.3,975.12
22:36:50,21/03/2023,487.81,487.3,975.12
22:36:52,21/03/2023,487.81,487.3,975.12
22:36:54,21/03/2023,487.81,487.3,975.12
22:36:56,21/03/2023,487.81,487.3,975.12
22:36:58,21/03/2023,487.81,487.3,975.12
22:37:00,21/03/2023,487.81,487.3,975.12
22:37:02,21/03/2023,487.81,487.3,975.12
22:37:04,21/03/2023,487.81,487.3,975.12
22:37:06,21/03/2023,487.81,487.3,975.12
22:37:08,21/03/2023,487.81,487.3,975.12
22:37:09,21/03/2023,487.81,487.3,975.12
22:37:11,21/03/2023,487.81,487.3,975.12
22:37:13,21/03/2023,487.81,487.3,975.12
22:37:15,21/03/2023,487.81,487.3,975.12
22:37:17,21/03/2023,487.81,487.3,975.12
22:37:19,21/03/2023,487.81,487.3,975.12
22:37:21,21/03/2023,487.81,487.3,975.12
22:37:23,21/03/2023,487.81,487.3,975.12
22:37:25,21/03/2023,487.81,487.3,975.12
22:37:26,21/03/2023,487.81,487.3,975.12
22:37:28,21/03/2023,487.81,487.3,975.12
22:37:30,21/03/2023,487.81,487.3,975.12
22:37:32,21/03/2023,487.81,487.3,975.12
22:37:34,21/03/2023,487.81,487.3,975.12
22:37:36,21/03/2023,487.81,487.3,975.12
22:37:38,21/03/2023,487.81,487.3,975.12
22:37:40,21/03/2023,487.81,487.3,975.12
22:37:42,21/03/2023,487.81,487.3,975.12
22:37:43,21/03/2023,487.81,487.3,975.12
22:37:45,21/03/2023,487.81,487.3,975.12
22:37:47,21/03/2023,487.81,487.3,975.12
22:37:49,21/03/2023,487.81,487.3,975.12
22:37:51,21/03/2023,487.81,487.3,975.12
22:37:53,21/03/2023,487.81,487.3,975.12
22:37:55,21/03/2023,487.81,487.3,975.12
22:37:57,21/03/2023,487.81,487.3,975.12
22:37:59,21/03/2023,487.81,487.3,975.12
22:38:01,21/03/2023,487.81,487.3,975.12
22:38:02,21/03/2023,487.81,487.3,975.12
22:38:04,21/03/2023,487.81,487.3,975.12
22:38:06,21/03/2023,487.81,487.3,975.12
22:38:08,21/03/2023,487.81,487.3,975.12
22:38:10,21/03/2023,487.81,487.3,975.12
22:38:12,21/03/2023,487.81,487.3,975.12
22:38:14,21/03/2023,487.81,487.3,975.12
22:38:16,21/03/2023,487.81,487.3,975.12
22:38:18,21/03/2023,487.81,487.3,975.12
22:38:19,21/03/2023,487.81,487.3,975.12
22:38:21,21/03/2023,487.81,487.3,975.12
22:38:23,21/03/2023,487.81,487.3,975.12
22:38:25,21/03/2023,487.81,487.3,975.12
22:38:27,21/03/2023,487.81,487.3,975.12
22:38:29,21/03/2023,487.81,487.3,975.12
22:38:31,21/03/2023,487.81,487.3,975.12
22:38:33,21/03/2023,487.81,487.3,975.12
22:38:35,21/03/2023,487.81,487.3,975.12
22:38:36,21/03/2023,487.81,487.3,975.12
22:38:38,21/03/2023,487.81,487.3,975.12
22:38:40,21/03/2023,487.81,487.3,975.12
22:38:42,21/03/2023,487.81,487.3,975.12
22:38:44,21/03/2023,487.81,487.3,975.12
22:38:46,21/03/2023,487.81,487.3,975.12
22:38:48,21/03/2023,487.81,487.3,975.12
22:38:50,21/03/2023,487.81,487.3,975.12
22:38:52,21/03/2023,487.81,487.3,975.12
22:38:54,21/03/2023,487.81,487.3,975.12
22:38:55,21/03/2023,487.81,487.3,975.12
22:38:57,21/03/2023,487.81,487.3,975.12
22:38:59,21/03/2023,487.81,487.3,975.12
22:39:01,21/03/2023,487.81,487.3,975.12
22:39:03,21/03/2023,487.81,487.3,975.12
22:39:05,21/03/2023,487.81,487.3,975.12
22:39:07,21/03/2023,487.81,487.3,975.12
22:39:09,21/03/2023,487.81,487.3,975.12
22:39:11,21/03/2023,487.81,487.3,975.12
22:39:12,21/03/2023,487.81,487.3,975.12
22:39:14,21/03/2023,487.81,487.3,975.12
22:39:16,21/03/2023,487.81,487.3,975.12
22:39:18,21/03/2023,487.81,487.3,975.12
22:39:20,21/03/2023,487.81,487.3,975.12
22:39:22,21/03/2023,487.81,487.3,975.12
22:39:24,21/03/2023,487.81,487.3,975.12
22:39:26,21/03/2023,487.81,487.3,975.12
22:39:28,21/03/2023,487.81,487.3,975.12
22:39:30,21/03/2023,487.81,487.3,975.12
22:39:31,21/03/2023,487.81,487.3,975.12
22:39:33,21/03/2023,487.81,487.3,975.12
22:39:35,21/03/2023,487.81,487.3,975.12
22:39:37,21/03/2023,487.81,487.3,975.12
22:39:39,21/03/2023,487.81,487.3,975.12
22:39:41,21/03/2023,487.81,487.3,975.12
22:39:43,21/03/2023,487.81,487.3,975.12
22:39:45,21/03/2023,487.81,487.3,975.12
22:39:47,21/03/2023,487.81,487.3,975.12
22:39:48,21/03/2023,487.81,487.3,975.12
22:39:50,21/03/2023,487.81,487.3,975.12
22:39:52,21/03/2023,487.81,487.3,975.12
22:39:54,21/03/2023,487.81,487.3,975.12
22:39:56,21/03/2023,487.81,487.3,975.12
22:39:58,21/03/2023,487.81,487.3,975.12
22:40:00,21/03/2023,487.81,487.3,975.12
22:40:02,21/03/2023,487.81,487.3,975.12
22:40:04,21/03/2023,487.81,487.3,975.12
22:40:05,21/03/2023,487.81,487.3,975.12
22:40:07,21/03/2023,487.81,487.3,975.12
22:40:09,21/03/2023,487.81,487.3,975.12
22:40:11,21/03/2023,487.81,487.3,975.12
22:40:13,21/03/2023,487.81,487.3,975.12
22:40:15,21/03/2023,487.81,487.3,975.12
22:40:17,21/03/2023,487.81,487.3,975.12
22:40:19,21/03/2023,487.81,487.3,975.12
22:40:21,21/03/2023,487.81,487.3,975.12
22:40:23,21/03/2023,487.81,487.3,975.12
22:40:24,21/03/2023,487.81,487.3,975.12
22:40:26,21/03/2023,487.81,487.3,975.12
22:40:28,21/03/2023,487.81,487.3,975.12
22:40:30,21/03/2023,487.81,487.3,975.12
22:40:32,21/03/2023,487.81,487.3,975.12
22:40:34,21/03/2023,487.81,487.3,975.12
22:40:36,21/03/2023,487.81,487.3,975.12
22:40:38,21/03/2023,487.81,487.3,975.12
22:40:40,21/03/2023,487.81,487.3,975.12
22:40:41,21/03/2023,487.81,487.3,975.12
22:40:43,21/03/2023,487.81,487.3,975.12
22:40:45,21/03/2023,487.81,487.3,975.12
22:40:47,21/03/2023,487.81,487.3,975.12
22:40:49,21/03/2023,487.81,487.3,975.12
22:40:51,21/03/2023,487.81,487.3,975.12
22:40:53,21/03/2023,487.81,487.3,975.12
22:40:55,21/03/2023,487.81,487.3,975.12
22:40:57,21/03/2023,487.81,487.3,975.12
22:40:58,21/03/2023,487.81,487.3,975.12
22:41:00,21/03/2023,487.81,487.3,975.12
22:41:02,21/03/2023,487.81,487.3,975.12
22:41:04,21/03/2023,487.81,487.3,975.12
22:41:06,21/03/2023,487.81,487.3,975.12
22:41:08,21/03/2023,487.81,487.3,975.12
22:41:10,21/03/2023,487.81,487.3,975.12
22:41:12,21/03/2023,487.81,487.3,975.12
22:41:14,21/03/2023,487.81,487.3,975.12
22:41:16,21/03/2023,487.81,487.3,975.12
22:41:17,21/03/2023,487.81,487.3,975.12
22:41:19,21/03/2023,487.81,487.3,975.12
22:41:21,21/03/2023,487.81,487.3,975.12
22:41:23,21/03/2023,487.81,487.3,975.12
22:41:25,21/03/2023,487.81,487.3,975.12
22:41:27,21/03/2023,487.81,487.3,975.12
22:41:29,21/03/2023,487.81,487.3,975.12
22:41:31,21/03/2023,487.81,487.3,975.12
22:41:33,21/03/2023,487.81,487.3,975.12
22:41:34,21/03/2023,487.81,487.3,975.12
22:41:36,21/03/2023,487.81,487.3,975.12
22:41:38,21/03/2023,487.81,487.3,975.12
22:41:40,21/03/2023,487.81,487.3,975.12
22:41:42,21/03/2023,487.81,487.3,975.12
22:41:44,21/03/2023,487.81,487.3,975.12
22:41:46,21/03/2023,487.81,487.3,975.12
22:41:48,21/03/2023,487.81,487.3,975.12
22:41:50,21/03/2023,487.81,487.3,975.12
22:41:51,21/03/2023,487.81,487.3,975.12
22:41:53,21/03/2023,487.81,487.3,975.12
22:41:55,21/03/2023,487.81,487.3,975.12
22:41:57,21/03/2023,487.81,487.3,975.12
22:41:59,21/03/2023,487.81,487.3,975.12
22:42:01,21/03/2023,487.81,487.3,975.12
22:42:03,21/03/2023,487.81,487.3,975.12
22:42:05,21/03/2023,487.81,487.3,975.12
22:42:07,21/03/2023,487.81,487.3,975.12
22:42:09,21/03/2023,487.81,487.3,975.12
22:42:10,21/03/2023,487.81,487.3,975.12
22:42:12,21/03/2023,487.81,487.3,975.12
22:42:14,21/03/2023,487.81,487.3,975.12
22:42:16,21/03/2023,487.81,487.3,975.12
22:42:18,21/03/2023,487.81,487.3,975.12
22:42:20,21/03/2023,487.81,487.3,975.12
22:42:22,21/03/2023,487.81,487.3,975.12
22:42:24,21/03/2023,487.81,487.3,975.12
22:42:26,21/03/2023,487.81,487.3,975.12
22:42:27,21/03/2023,487.81,487.3,975.12
22:42:29,21/03/2023,487.81,487.3,975.12
22:42:31,21/03/2023,487.81,487.3,975.12
22:42:33,21/03/2023,487.81,487.3,975.12
22:42:35,21/03/2023,487.81,487.3,975.12
22:42:37,21/03/2023,487.81,487.3,975.12
22:42:39,21/03/2023,487.81,487.3,975.12
22:42:41,21/03/2023,487.81,487.3,975.12
22:42:43,21/03/2023,487.81,487.3,975.12
22:42:44,21/03/2023,487.81,487.3,975.12
22:42:46,21/03/2023,487.81,487.3,975.12
22:42:48,21/03/2023,487.81,487.3,975.12
22:42:50,21/03/2023,487.81,487.3,975.12
22:42:52,21/03/2023,487.81,487.3,975.12
22:42:54,21/03/2023,487.81,487.3,975.12
22:42:56,21/03/2023,487.81,487.3,975.12
22:42:58,21/03/2023,487.81,487.3,975.12
22:43:00,21/03/2023,487.81,487.3,975.12
22:43:02,21/03/2023,487.81,487.3,975.12
22:43:03,21/03/2023,487.81,487.3,975.12
22:43:05,21/03/2023,487.81,487.3,975.12
22:43:07,21/03/2023,487.81,487.3,975.12
22:43:09,21/03/2023,487.81,487.3,975.12
22:43:11,21/03/2023,487.81,487.3,975.12
22:43:13,21/03/2023,487.81,487.3,975.12
22:43:15,21/03/2023,487.81,487.3,975.12
22:43:17,21/03/2023,487.81,487.3,975.12
22:43:19,21/03/2023,487.81,487.3,975.12
22:43:20,21/03/2023,487.81,487.3,975.12
22:43:22,21/03/2023,487.81,487.3,975.12
22:43:24,21/03/2023,487.81,487.3,975.12
22:43:26,21/03/2023,487.81,487.3,975.12
22:43:28,21/03/2023,487.81,487.3,975.12
22:43:30,21/03/2023,487.81,487.3,975.12
22:43:32,21/03/2023,487.81,487.3,975.12
22:43:34,21/03/2023,487.81,487.3,975.12
22:43:36,21/03/2023,487.81,487.3,975.12
22:43:37,21/03/2023,487.81,487.3,975.12
22:43:39,21/03/2023,487.81,487.3,975.12
22:43:41,21/03/2023,487.81,487.3,975.12
22:43:43,21/03/2023,487.81,487.3,975.12
22:43:45,21/03/2023,487.81,487.3,975.12
22:43:47,21/03/2023,487.81,487.3,975.12
22:43:49,21/03/2023,487.81,487.3,975.12
22:43:51,21/03/2023,487.81,487.3,975.12
22:43:53,21/03/2023,487.81,487.3,975.12
22:43:55,21/03/2023,487.81,487.3,975.12
22:43:56,21/03/2023,487.81,487.3,975.12
22:43:58,21/03/2023,487.81,487.3,975.12
22:44:00,21/03/2023,487.81,487.3,975.12
22:44:02,21/03/2023,487.81,487.3,975.12
22:44:04,21/03/2023,487.81,487.3,975.12
22:44:06,21/03/2023,487.81,487.3,975.12
22:44:08,21/03/2023,487.81,487.3,975.12
22:44:10,21/03/2023,487.81,487.3,975.12
22:44:12,21/03/2023,487.81,487.3,975.12
22:44:13,21/03/2023,487.81,487.3,975.12
22:44:15,21/03/2023,487.81,487.3,975.12
22:44:17,21/03/2023,487.81,487.3,975.12
22:44:19,21/03/2023,487.81,487.3,975.12
22:44:21,21/03/2023,487.81,487.3,975.12
22:44:23,21/03/2023,487.81,487.3,975.12
22:44:25,21/03/2023,487.81,487.3,975.12
22:44:27,21/03/2023,487.81,487.3,975.12
22:44:29,21/03/2023,487.81,487.3,975.12
22:44:30,21/03/2023,487.75,487.3,975.05
22:44:32,21/03/2023,487.69,487.3,974.99
22:44:34,21/03/2023,487.62,487.3,974.93
22:44:36,21/03/2023,487.5,487.3,974.8
22:44:38,21/03/2023,487.46,487.3,974.77
22:44:40,21/03/2023,487.31,487.3,974.61
22:44:42,21/03/2023,487.24,487.3,974.55
22:44:44,21/03/2023,487.12,487.3,974.42
22:44:46,21/03/2023,487.12,487.3,974.42
22:44:48,21/03/2023,487.12,487.3,974.42
22:44:49,21/03/2023,486.92,487.3,974.23
22:44:51,21/03/2023,486.92,487.3,974.23
22:44:53,21/03/2023,486.92,487.3,974.23
22:44:55,21/03/2023,486.77,487.3,974.07
22:44:57,21/03/2023,486.7,487.3,974.01
22:44:59,21/03/2023,486.7,487.3,974.01
22:45:01,21/03/2023,486.83,487.3,974.13
22:45:03,21/03/2023,486.89,487.3,974.2
22:45:05,21/03/2023,486.96,487.3,974.26
22:45:06,21/03/2023,487.08,487.3,974.39
22:45:08,21/03/2023,487.15,487.3,974.45
22:45:10,21/03/2023,487.08,487.3,974.39
22:45:12,21/03/2023,487.08,487.3,974.39
22:45:14,21/03/2023,487.02,487.3,974.32
22:45:16,21/03/2023,486.96,487.3,974.26
22:45:18,21/03/2023,486.92,487.3,974.23
22:45:20,21/03/2023,486.86,487.3,974.17
22:45:22,21/03/2023,486.83,487.3,974.13
22:45:24,21/03/2023,486.77,487.3,974.07
22:45:25,21/03/2023,486.7,487.3,974.01
22:45:27,21/03/2023,486.7,487.3,974.01
22:45:29,21/03/2023,486.61,487.3,973.91
22:45:31,21/03/2023,486.58,487.3,973.88
22:45:33,21/03/2023,486.54,487.3,973.85
22:45:35,21/03/2023,486.42,487.3,973.72
22:45:37,21/03/2023,486.38,487.3,973.69
22:45:39,21/03/2023,486.32,487.3,973.63
22:45:41,21/03/2023,486.32,487.3,973.63
22:45:42,21/03/2023,486.23,487.3,973.53
22:45:44,21/03/2023,486.13,487.3,973.43
22:45:46,21/03/2023,486.13,487.3,973.43
22:45:48,21/03/2023,486.03,487.3,973.34
22:45:50,21/03/2023,485.94,487.3,973.24
22:45:52,21/03/2023,485.84,487.3,973.15
22:45:54,21/03/2023,485.78,487.3,973.08
22:45:56,21/03/2023,485.65,487.3,972.96
22:45:58,21/03/2023,485.53,487.3,972.83
22:45:59,21/03/2023,485.43,487.3,972.74
22:46:01,21/03/2023,485.34,487.3,972.64
22:46:03,21/03/2023,485.24,487.3,972.54
22:46:05,21/03/2023,485.11,487.3,972.42
22:46:07,21/03/2023,484.99,487.3,972.29
22:46:09,21/03/2023,484.92,487.3,972.23
22:46:11,21/03/2023,484.76,487.3,972.07
22:46:13,21/03/2023,484.7,487.3,972
22:46:15,21/03/2023,484.57,487.3,971.88
22:46:17,21/03/2023,484.45,487.3,971.75
22:46:18,21/03/2023,484.35,487.3,971.66
22:46:20,21/03/2023,484.26,487.3,971.56
22:46:22,21/03/2023,484.19,487.3,971.5
22:46:24,21/03/2023,484.07,487.3,971.37
22:46:26,21/03/2023,483.91,487.3,971.21
22:46:28,21/03/2023,483.87,487.3,971.18
22:46:30,21/03/2023,483.78,487.3,971.08
22:46:32,21/03/2023,483.68,487.3,970.99
22:46:34,21/03/2023,483.52,487.3,970.83
22:46:36,21/03/2023,483.46,487.3,970.77
22:46:38,21/03/2023,483.33,487.3,970.64
22:46:39,21/03/2023,483.27,487.3,970.57
22:46:41,21/03/2023,483.18,487.3,970.48
22:46:43,21/03/2023,483.05,487.3,970.35
22:46:45,21/03/2023,482.95,487.3,970.26
22:46:47,21/03/2023,482.83,487.3,970.13
22:46:49,21/03/2023,482.76,487.3,970.07
22:46:51,21/03/2023,482.6,487.3,969.91
22:46:53,21/03/2023,482.54,487.3,969.84
22:46:55,21/03/2023,482.38,487.3,969.69
22:46:56,21/03/2023,482.35,487.3,969.65
22:46:58,21/03/2023,482.22,487.3,969.53
22:47:00,21/03/2023,482.16,487.3,969.46
22:47:02,21/03/2023,482.03,487.3,969.34
22:47:04,21/03/2023,481.97,487.3,969.27
22:47:06,21/03/2023,481.84,487.3,969.15
22:47:08,21/03/2023,481.71,487.3,969.02
22:47:10,21/03/2023,481.68,487.3,968.99
22:47:12,21/03/2023,481.52,487.3,968.83
22:47:13,21/03/2023,481.43,487.3,968.73
22:47:15,21/03/2023,481.33,487.3,968.64
22:47:17,21/03/2023,481.21,487.3,968.51
22:47:19,21/03/2023,481.14,487.3,968.45
22:47:21,21/03/2023,481.11,487.3,968.41
22:47:23,21/03/2023,481.01,487.3,968.32
22:47:25,21/03/2023,480.95,487.3,968.26
22:47:27,21/03/2023,480.82,487.3,968.13
22:47:29,21/03/2023,480.79,487.3,968.1
22:47:31,21/03/2023,480.63,487.3,967.94
22:47:32,21/03/2023,480.6,487.3,967.91
22:47:34,21/03/2023,480.44,487.3,967.75
22:47:36,21/03/2023,480.38,487.3,967.68
22:47:38,21/03/2023,480.28,487.3,967.59
22:47:40,21/03/2023,480.22,487.3,967.52
22:47:42,21/03/2023,480.06,487.3,967.37
22:47:44,21/03/2023,480,487.3,967.3
22:47:46,21/03/2023,479.87,487.3,967.18
22:47:48,21/03/2023,479.81,487.3,967.11
22:47:49,21/03/2023,479.71,487.3,967.02
22:47:51,21/03/2023,479.65,487.3,966.95
22:47:53,21/03/2023,479.55,487.3,966.86
22:47:55,21/03/2023,479.49,487.3,966.79
22:47:57,21/03/2023,479.36,487.3,966.67
22:47:59,21/03/2023,479.3,487.3,966.6
22:48:01,21/03/2023,479.2,487.3,966.51
22:48:03,21/03/2023,479.11,487.3,966.41
22:48:05,21/03/2023,479.08,487.3,966.38
22:48:06,21/03/2023,478.95,487.3,966.25
22:48:08,21/03/2023,478.82,487.3,966.13
22:48:10,21/03/2023,478.76,487.3,966.06
22:48:12,21/03/2023,478.66,487.3,965.97
22:48:14,21/03/2023,478.6,487.3,965.9
22:48:16,21/03/2023,478.54,487.3,965.84
22:48:18,21/03/2023,478.47,487.3,965.78
22:48:20,21/03/2023,478.38,487.3,965.68
22:48:22,21/03/2023,478.25,487.3,965.55
22:48:24,21/03/2023,478.22,487.3,965.52
22:48:25,21/03/2023,478.09,487.3,965.4
22:48:27,21/03/2023,478.03,487.3,965.33
22:48:29,21/03/2023,478,487.3,965.3
22:48:31,21/03/2023,477.9,487.3,965.21
22:48:33,21/03/2023,477.74,487.3,965.05
22:48:35,21/03/2023,477.74,487.3,965.05
22:48:37,21/03/2023,477.58,487.3,964.89
22:48:39,21/03/2023,477.55,487.3,964.86
22:48:41,21/03/2023,477.46,487.3,964.76
22:48:42,21/03/2023,477.36,487.3,964.67
22:48:44,21/03/2023,477.33,487.3,964.63
22:48:46,21/03/2023,477.2,487.3,964.51
22:48:48,21/03/2023,477.14,487.3,964.44
22:48:50,21/03/2023,477.04,487.3,964.35
22:48:52,21/03/2023,476.98,487.3,964.28
22:48:54,21/03/2023,476.85,487.3,964.16
22:48:56,21/03/2023,476.79,487.3,964.09
22:48:57,21/03/2023,476.69,487.3,964
22:48:59,21/03/2023,476.6,487.3,963.9
22:49:01,21/03/2023,476.6,487.3,963.9
22:49:03,21/03/2023,476.47,487.3,963.78
22:49:05,21/03/2023,476.41,487.3,963.71
22:49:07,21/03/2023,476.31,487.3,963.62
22:49:09,21/03/2023,476.25,487.3,963.55
22:49:11,21/03/2023,476.12,487.3,963.43
22:49:13,21/03/2023,476.09,487.3,963.39
22:49:14,21/03/2023,476.03,487.3,963.33
22:49:16,21/03/2023,475.93,487.3,963.24
22:49:18,21/03/2023,475.77,487.3,963.08
22:49:20,21/03/2023,475.74,487.3,963.04
22:49:22,21/03/2023,475.68,487.3,962.98
22:49:24,21/03/2023,475.58,487.3,962.89
22:49:26,21/03/2023,475.52,487.3,962.82
22:49:28,21/03/2023,475.42,487.3,962.73
22:49:30,21/03/2023,475.36,487.3,962.66
22:49:31,21/03/2023,475.3,487.3,962.6
22:49:33,21/03/2023,475.2,487.3,962.5
22:49:35,21/03/2023,475.14,487.3,962.44
22:49:37,21/03/2023,475.07,487.3,962.38
22:49:39,21/03/2023,475.04,487.3,962.35
22:49:41,21/03/2023,474.98,487.3,962.28
22:49:43,21/03/2023,474.82,487.3,962.12
22:49:45,21/03/2023,474.69,487.3,962
22:49:47,21/03/2023,474.66,487.3,961.96
22:49:49,21/03/2023,474.6,487.3,961.9
22:49:50,21/03/2023,474.5,487.3,961.81
22:49:52,21/03/2023,474.44,487.3,961.74
22:49:54,21/03/2023,474.41,487.3,961.71
22:49:56,21/03/2023,474.28,487.3,961.58
22:49:58,21/03/2023,474.15,487.3,961.46
22:50:00,21/03/2023,474.09,487.3,961.39
22:50:02,21/03/2023,473.99,487.3,961.3
22:50:04,21/03/2023,473.93,487.3,961.23
22:50:06,21/03/2023,473.87,487.3,961.17
22:50:07,21/03/2023,473.8,487.3,961.11
22:50:09,21/03/2023,473.77,487.3,961.07
22:50:11,21/03/2023,473.68,487.3,960.98
22:50:13,21/03/2023,473.58,487.3,960.88
22:50:15,21/03/2023,473.55,487.3,960.85
22:50:17,21/03/2023,473.42,487.3,960.73
22:50:19,21/03/2023,473.39,487.3,960.69
22:50:21,21/03/2023,473.26,487.3,960.57
22:50:23,21/03/2023,473.2,487.3,960.5
22:50:24,21/03/2023,473.14,487.3,960.44
22:50:26,21/03/2023,473.07,487.3,960.38
22:50:28,21/03/2023,472.98,487.3,960.28
22:50:30,21/03/2023,472.88,487.3,960.19
22:50:32,21/03/2023,472.82,487.3,960.12
22:50:34,21/03/2023,472.69,487.3,959.99
22:50:36,21/03/2023,472.66,487.3,959.96
22:50:38,21/03/2023,472.59,487.3,959.9
22:50:40,21/03/2023,472.5,487.3,959.8
22:50:42,21/03/2023,472.44,487.3,959.74
22:50:43,21/03/2023,472.37,487.3,959.68
22:50:45,21/03/2023,472.28,487.3,959.58
22:50:47,21/03/2023,472.28,487.3,959.58
22:50:49,21/03/2023,472.15,487.3,959.45
22:50:51,21/03/2023,472.09,487.3,959.39
22:50:53,21/03/2023,471.99,487.3,959.3
22:50:55,21/03/2023,471.93,487.3,959.23
